Feature ID	Taxon	Consensus
020295103ca8304135054e04d9110899	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ia;RAD-B_X_Group-Ia_X;RAD-B_X_Group-Ia_X_sp.;	1.0
004f526eff77cdf643741a4d50c18782	Unassigned	1.0
021b3d446af428a68f3fbf2863118de6	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_7;Hartmannulidae	1.0
021fdab9c4d6a45b07b016317242aa73	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	1.0
0248dceccaa9291e7efe782261557b08	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulina	0.8
022a8076a82dede92e785a0cbc91847d	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;	1.0
024c96219391d315d07a9ebc3a95bf1f	Eukaryota;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Plagiopylidae;Plagiopylidae_X;Plagiopylidae_X_sp.;	0.8
0269f4ec556dac4015c88c6910ed7f99	Eukaryota;Alveolata;Ciliophora;Plagiopylea	1.0
00c9d609b4d5f8b60c487efefb382063	Unassigned	1.0
026e3089263466730eea4cf819ff4ed3	Eukaryota;Amoebozoa;Lobosa;Tubulinea;Leptomyxida;Flabellulidae;Paraflabellula	0.7
02a8cb47cd8efbdd0a0053f6808cc238	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-12;Dino-Group-II-Clade-12_X;Dino-Group-II-Clade-12_X_sp.;	1.0
029bab0d1637711740a2f3aa10f4cb61	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	1.0
02abeffbf292adb2616e598acd2bf45f	Eukaryota;Alveolata;Ciliophora	1.0
0180ca2501557cd3877f482d648ff6da	Unassigned	1.0
02cdefccf3bfa898a8368ce591b2be36	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_D;Stephanoecidae_Group_D_X;Stephanoecidae_Group_D_X_sp.;	0.9
02c6e0eeb7fbadf6ee25db9029ec185d	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida	1.0
02ae0f6f43fe3aed0ff71d08bb1cfabe	Eukaryota;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes_X;Agaricomycetes_X_sp.;	0.9
01bac695198b4445f4aed88ee303a9e0	Unassigned	1.0
02ef0b7a96b0db3de34ea40650c92d69	Eukaryota;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Trimyemidae;Trimyema;Trimyema_sp.;	0.8
01e47edf65af3556ff9e5f35b195a32d	Eukaryota;Alveolata;Dinoflagellata;Oxyrrhea;Oxyrrhinales;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis_marina;	0.8
02ea5333b0713e6ed49cd98719dfac35	Eukaryota;Amoebozoa;Lobosa;Tubulinea;Leptomyxida;Flabellulidae;Paraflabellula	0.8
02e9878bee1cafa43998775734f77d5f	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;	1.0
030407e2d9e1f0e7017e104a197468ae	Eukaryota;Opisthokonta;Metazoa;Mollusca;Gastropoda;Vetigastropoda	1.0
0310cecf8d0f05490683e65a24ed3165	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3	0.8
0323a8b937f5641625d4de6f9d283550	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;	1.0
02f37b086de9c4d142c680af430ce08c	Eukaryota;Rhizaria;Cercozoa	1.0
032c37a17edc5f82aa0fcfb39a5a762b	Eukaryota;Opisthokonta;Fungi;Blastocladiomycota;Blastocladiomycotina;Blastocladiomycetes	1.0
0253802d28ec7a7853eda2a5aaba2998	Unassigned	1.0
034a32cff7825a757b56677e0f8e8bb9	Eukaryota;Opisthokonta;Fungi	1.0
03478251d72e06a202e7223bbca367a1	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;	1.0
02f4571353b8c11ee892848fd341ff50	Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa_X;Pterocystida;Pterocystida_X;Pterocystida_XX;Pterocystida_XX_sp.;	1.0
034b51a6c1bfa2d0bd4600c842dd7509	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea	0.8
02d1ca18c4383c9b480be9731a858cb4	Unassigned	1.0
0336ad79f5252d687e270331edad677d	Unassigned	1.0
021799d3c55a19053028d0466a5ad9e1	Eukaryota;Amoebozoa;Lobosa;Discosea-Flabellinia;Vannellida;Vannellidae;Vannella	1.0
03617ba3d48b3afb98100309a10a19a9	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;	1.0
037512027349931df90de1f479a82fe3	Eukaryota;Hacrobia;Haptophyta	1.0
039048e646f9bf31fe652128c4d8dad3	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3	1.0
03c2f8d6e7c6c267630427eafcbd33fa	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;	1.0
038c4cece6d91027520aff258d7830a4	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-22;Dino-Group-II-Clade-22_X;Dino-Group-II-Clade-22_X_sp.;	1.0
03c0b8d08782dccedd73ccc7473111dc	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;	1.0
03598da02d07aa781fb1152e5bb577ae	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros	1.0
038a58b73f387f104814651a8af1dd85	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;	1.0
033a6d9368f89c2eddee268dde4df141	Unassigned	1.0
03fc8caa3b5400690bc4af749f89f5a5	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3K;MAST-3K_X;MAST-3K_XX;MAST-3K_XX_sp.;	0.7
041415f2206ec0d12a77fe10d962e3ed	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria_X;Suctoria_XX;Suctoria_XX_sp.;	0.9
042ad4db4ff5b7a1cc56c627f128231b	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;	1.0
04278889527710036e38d6c4ccdc59af	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Leegaardiellidae_B;Leegaardiella;Leegaardiella_sp.;	1.0
037bd16548760fe1082aa1af87a96ff3	Unassigned	1.0
044c75508ba3223d793ef47dc27591ed	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.8
04727aa6e1711b0896c419535c6ed425	Eukaryota;Alveolata;Dinoflagellata	1.0
047d947dee605a64843f2332d7ccd814	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X;RAD-A_Xf;RAD-A_Xf_d;RAD-A_Xf_d_sp.;	0.7
046fb9367f955d6f6578cf3558a6564a	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-29;Dino-Group-II-Clade-29_X;Dino-Group-II-Clade-29_X_sp.;	1.0
04aa13d17f5509b4dd6e30bfabcc560b	Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX	1.0
04b9709721e407c7eb529f07830caa27	Eukaryota;Alveolata;Ciliophora;Ciliophora_X;Ciliophora_XX;Protocruziidae;Protocruzia	0.8
04034429137298f2c646703c9eb9bba8	Unassigned	1.0
04885332ee745d8792f157da2acf2e44	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	1.0
03f3edd0fd7091593a72b59f5248fcdb	Unassigned	1.0
04ffb263fcd8aefa669cfa25acdd7a2d	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	1.0
04c4da8c6886fc20a67b3ce0321f2561	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae_H;Strombidiidae_H_X;Strombidiidae_H_X_sp.;	1.0
051f556c4a7a15096c352c0dce5d4b6d	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae	1.0
05064dc7a52b8a20076dbb01eb37649d	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Goniomonadales;Goniomonadales_X;Goniomonas;Goniomonas_sp.;	1.0
05354749dc7b0859dc5bd86453e94fe0	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes	0.8
044beb84442e762350ab9c7f17d1a22d	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I_X;Dino-Group-I_XX;Dino-Group-I_XX_sp.;	0.8
0536f7eb2d1fc85e78cfb6245ec24c4d	Eukaryota;Alveolata;Ciliophora;Plagiopylea	1.0
05018bb271ba9b5c6e3b016e80971c04	Eukaryota;Stramenopiles;Ochrophyta;MOCH-5;MOCH-5_X;MOCH-5_XX;MOCH-5_XXX;MOCH-5_XXX_sp.;	0.8
0569ab68f7ef769fcbf33a8ca0fe37be	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	1.0
055308d296cb22e4e6e68d14367c391e	Eukaryota;Alveolata;Dinoflagellata	1.0
05249b0694ef03016b94f508d22a1001	Eukaryota;Rhizaria;Cercozoa	1.0
